Order_ID,Order_Date,Customer_ID,Customer_Segment,Age,Gender,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Method,Delivery_Days,Order_Status,Customer_Rating,Cost,Revenue,Profit
ORD-50757,2023-12-01 20:00:00,UID-489,Standard,25,Female,North,PRD-BEA-90,Makeup Set,Beauty,3,40,0.14,0.0,PayPal,13,Returned,1.4,12,103.2,67.2
ORD-50758,2023-03-02 19:00:00,UID-252,Standard,70,Female,North,PRD-SPO-26,Dumbbells,Sports,1,40,0.13,24.26,PayPal,12,Delivered,4.2,20,34.8,-9.46
ORD-50759,2023-07-04 06:00:00,UID-551,Occasional,42,Female,West,PRD-HOM-30,Bed Sheets,Home & Garden,3,50,0.09,0.0,Credit Card,14,Delivered,3.4,20,136.5,76.5
ORD-50760,2023-11-14 09:00:00,UID-246,Premium,35,Female,West,PRD-TEC-23,Bluetooth Speaker,Tech Accessories,2,60,0.17,24.95,Credit Card,13,Delivered,2.4,30,99.6,14.65
ORD-50761,2023-10-27 00:00:00,UID-841,Standard,22,Female,West,PRD-TEC-68,Wireless Charger,Tech Accessories,4,35,0.09,0.0,PayPal,5,Delivered,3.7,15,127.4,67.4
ORD-50762,2023-05-01 23:00:00,UID-295,Standard,69,Female,West,PRD-BEA-99,Perfume,Beauty,1,80,0.09,11.62,Bank Transfer,9,Delivered,3.0,25,72.8,36.18
ORD-50763,2023-07-26 14:00:00,UID-277,Premium,50,Female,South,PRD-TEC-26,Smart Watch,Tech Accessories,4,150,0.15,0.0,PayPal,2,Delivered,4.4,75,510.0,210.0
ORD-50764,2023-05-05 17:00:00,UID-627,Standard,60,Female,East,PRD-BEA-29,Perfume,Beauty,4,80,0.13,0.0,Credit Card,7,Delivered,4.0,25,278.4,178.4
ORD-50765,2023-03-09 21:00:00,UID-716,Occasional,28,Male,West,PRD-BEA-41,Moisturizer,Beauty,3,25,0.0,19.81,Credit Card,10,Delivered,2.5,6,75.0,37.19
ORD-50766,2023-08-30 06:00:00,UID-419,Standard,22,Male,West,PRD-BEA-48,Perfume,Beauty,3,80,0.09,0.0,PayPal,5,Delivered,3.9,25,218.4,143.4
ORD-50767,2023-07-03 12:00:00,UID-562,Premium,35,Male,North,PRD-BEA-51,Moisturizer,Beauty,5,25,0.12,0.0,PayPal,5,Delivered,4.9,6,110.0,80.0
ORD-50768,2023-07-16 05:00:00,UID-359,Occasional,55,Male,West,PRD-HOM-84,Vacuum Cleaner,Home & Garden,1,200,0.0,0.0,PayPal,10,Delivered,3.7,100,200.0,100.0
ORD-50769,2023-08-24 19:00:00,UID-700,Standard,41,Male,West,PRD-HOM-18,Vacuum Cleaner,Home & Garden,3,200,0.09,0.0,PayPal,12,Delivered,3.9,100,546.0,246.0
ORD-50770,2023-11-13 05:00:00,UID-513,Occasional,42,Female,South,PRD-SPO-83,Treadmill,Sports,4,500,0.32,0.0,PayPal,8,Delivered,4.1,300,1360.0,160.0
ORD-50771,2023-10-13 07:00:00,UID-569,Occasional,61,Male,East,PRD-SPO-15,Resistance Bands,Sports,3,15,0.0,19.83,PayPal,14,Delivered,2.4,5,45.0,10.17
ORD-50772,2023-08-22 02:00:00,UID-231,Standard,53,Female,East,PRD-BEA-34,Perfume,Beauty,4,80,0.12,0.0,Bank Transfer,3,Delivered,4.7,25,281.6,181.6
ORD-50773,2023-11-19 10:00:00,UID-239,Standard,19,Female,South,PRD-BEA-63,Perfume,Beauty,2,80,0.14,0.0,PayPal,2,Delivered,4.7,25,137.6,87.6
ORD-50774,2023-07-15 10:00:00,UID-166,Standard,43,Male,West,PRD-HOM-62,Table Lamp,Home & Garden,1,45,0.09,18.52,Credit Card,9,Delivered,4.0,20,40.95,2.43
ORD-50775,2023-02-18 14:00:00,UID-674,Standard,29,Male,West,PRD-HOM-88,Bed Sheets,Home & Garden,2,50,0.14,21.27,Credit Card,8,Delivered,2.4,20,86.0,24.73
ORD-50776,2023-07-20 23:00:00,UID-655,Premium,25,Male,South,PRD-HOM-35,Vacuum Cleaner,Home & Garden,4,200,0.38,0.0,PayPal,8,Delivered,3.2,100,496.0,96.0
ORD-50777,2023-05-23 07:00:00,UID-966,Premium,48,Female,North,PRD-BEA-39,Makeup Set,Beauty,5,40,0.12,0.0,Credit Card,8,Delivered,2.6,12,176.0,116.0
ORD-50778,2023-01-11 19:00:00,UID-237,Occasional,25,Female,East,PRD-HOM-70,Table Lamp,Home & Garden,4,45,0.05,0.0,PayPal,13,Shipped,3.8,20,171.0,91.0
ORD-50779,2023-10-10 23:00:00,UID-556,Occasional,27,Female,North,PRD-TEC-17,Phone Case,Tech Accessories,2,20,0.04,12.67,PayPal,5,Delivered,4.8,5,38.4,15.73
ORD-50780,2023-10-21 09:00:00,UID-726,Standard,38,Male,West,PRD-TEC-38,Phone Case,Tech Accessories,1,20,0.13,5.92,Credit Card,14,Delivered,3.7,5,17.4,6.48
ORD-50781,2023-06-08 06:00:00,UID-505,Standard,45,Female,North,PRD-SPO-80,Treadmill,Sports,3,500,0.11,0.0,Bank Transfer,10,Delivered,2.3,300,1335.0,435.0
ORD-50782,2023-11-05 18:00:00,UID-457,Standard,70,Female,North,PRD-HOM-46,Table Lamp,Home & Garden,3,45,0.09,0.0,Credit Card,2,Returned,1.6,20,122.85,62.85
ORD-50783,2023-10-21 12:00:00,UID-825,Occasional,55,Male,West,PRD-TEC-15,Smart Watch,Tech Accessories,4,150,0.0,0.0,Credit Card,13,Delivered,2.7,75,600.0,300.0
ORD-50784,2023-03-01 04:00:00,UID-726,Occasional,68,Male,East,PRD-HOM-90,Bed Sheets,Home & Garden,3,50,0.0,0.0,Crypto,8,Delivered,3.6,20,150.0,90.0
ORD-50785,2023-07-06 20:00:00,UID-894,Standard,44,Male,South,PRD-SPO-24,Dumbbells,Sports,1,40,0.3,15.59,Credit Card,8,Delivered,2.8,20,28.0,-7.59
ORD-50786,2023-01-14 01:00:00,UID-387,Standard,28,Female,East,PRD-SPO-79,Treadmill,Sports,1,500,0.14,0.0,Credit Card,4,Delivered,4.3,300,430.0,130.0
ORD-50787,2023-02-25 09:00:00,UID-716,Standard,23,Male,East,PRD-TEC-38,Wireless Charger,Tech Accessories,1,35,0.13,15.33,Crypto,4,Delivered,3.7,15,30.45,0.12
ORD-50788,2023-12-11 18:00:00,UID-931,Standard,43,Male,South,PRD-TEC-10,Smart Watch,Tech Accessories,2,150,0.38,0.0,Credit Card,8,Returned,1.2,75,186.0,36.0
ORD-50789,2023-01-27 19:00:00,UID-667,Premium,48,Male,North,PRD-BEA-39,Makeup Set,Beauty,6,40,0.24,0.0,PayPal,10,Delivered,2.9,12,182.4,110.4
ORD-50790,2023-01-08 08:00:00,UID-704,Occasional,43,Female,West,PRD-BEA-20,Makeup Set,Beauty,4,40,0.0,0.0,Credit Card,5,Delivered,3.8,12,160.0,112.0
ORD-50791,2023-06-11 02:00:00,UID-467,Occasional,19,Female,East,PRD-BEA-47,Moisturizer,Beauty,3,25,0.03,14.66,PayPal,1,Delivered,3.8,6,72.75,40.09
ORD-50792,2023-01-07 20:00:00,UID-973,Occasional,62,Female,North,PRD-BEA-48,Perfume,Beauty,2,80,0.0,0.0,Credit Card,5,Shipped,4.7,25,160.0,110.0
ORD-50793,2023-01-16 09:00:00,UID-766,Occasional,21,Male,South,PRD-BEA-73,Moisturizer,Beauty,3,25,0.4,10.5,PayPal,3,Returned,1.4,6,45.0,16.5
ORD-50794,2023-06-21 07:00:00,UID-840,Occasional,32,Female,South,PRD-BEA-13,Perfume,Beauty,2,80,0.27,0.0,Credit Card,2,Returned,1.8,25,116.8,66.8
ORD-50795,2023-12-14 03:00:00,UID-672,Standard,69,Male,North,PRD-SPO-29,Resistance Bands,Sports,1,15,0.12,8.09,Credit Card,5,Delivered,3.6,5,13.2,0.11
ORD-50796,2023-08-20 23:00:00,UID-565,Standard,41,Female,West,PRD-SPO-51,Yoga Mat,Sports,4,25,0.1,12.62,Crypto,11,Delivered,3.4,10,90.0,37.38
ORD-50797,2023-06-10 10:00:00,UID-403,Standard,43,Female,South,PRD-BEA-41,Moisturizer,Beauty,4,25,0.36,22.66,Credit Card,3,Delivered,3.7,6,64.0,17.34
ORD-50798,2023-04-19 03:00:00,UID-627,Standard,18,Female,South,PRD-TEC-71,Bluetooth Speaker,Tech Accessories,4,60,0.36,0.0,Bank Transfer,4,Delivered,4.6,30,153.6,33.6
ORD-50799,2023-10-28 14:00:00,UID-349,Occasional,56,Male,West,PRD-TEC-50,Bluetooth Speaker,Tech Accessories,1,60,0.0,8.2,Credit Card,8,Delivered,3.6,30,60.0,21.8
ORD-50800,2023-04-16 21:00:00,UID-250,Standard,32,Male,West,PRD-HOM-88,Vacuum Cleaner,Home & Garden,1,200,0.09,0.0,PayPal,10,Delivered,3.7,100,182.0,82.0
ORD-50801,2023-08-18 23:00:00,UID-116,Standard,32,Male,West,PRD-BEA-90,Moisturizer,Beauty,4,25,0.13,23.83,Credit Card,10,Delivered,3.4,6,87.0,39.17
ORD-50802,2023-02-13 14:00:00,UID-575,Standard,22,Male,South,PRD-BEA-80,Face Serum,Beauty,4,30,0.06,0.0,PayPal,11,Returned,1.8,8,112.8,80.8
ORD-50803,2023-02-25 05:00:00,UID-263,Occasional,67,Male,West,PRD-HOM-17,Indoor Plant,Home & Garden,4,25,0.01,17.36,Bank Transfer,10,Returned,1.6,10,99.0,41.64
ORD-50804,2023-08-05 08:00:00,UID-683,Standard,47,Female,North,PRD-HOM-74,Indoor Plant,Home & Garden,3,25,0.06,19.71,Credit Card,12,Delivered,3.3,10,70.5,20.79
ORD-50805,2023-08-15 08:00:00,UID-312,Occasional,57,Male,North,PRD-TEC-96,Phone Case,Tech Accessories,4,20,0.09,21.29,Credit Card,4,Shipped,4.7,5,72.8,31.51
ORD-50806,2023-01-26 15:00:00,UID-102,Premium,56,Male,West,PRD-HOM-38,Indoor Plant,Home & Garden,3,25,0.15,8.52,Credit Card,8,Delivered,3.2,10,63.75,25.23
ORD-50807,2023-04-21 19:00:00,UID-712,Standard,27,Female,West,PRD-SPO-61,Treadmill,Sports,2,500,0.11,0.0,Credit Card,13,Delivered,2.9,300,890.0,290.0
ORD-50808,2023-03-31 14:00:00,UID-672,Occasional,56,Male,North,PRD-TEC-34,Bluetooth Speaker,Tech Accessories,1,60,0.03,24.2,PayPal,9,Returned,1.3,30,58.2,4.0
ORD-50809,2023-11-21 19:00:00,UID-566,Occasional,55,Female,West,PRD-BEA-89,Makeup Set,Beauty,4,40,0.0,0.0,PayPal,5,Returned,1.4,12,160.0,112.0
ORD-50810,2023-12-24 14:00:00,UID-335,Occasional,43,Male,North,PRD-BEA-22,Face Serum,Beauty,3,30,0.0,15.93,Credit Card,2,Delivered,4.3,8,90.0,50.07
ORD-50811,2023-02-09 02:00:00,UID-336,Standard,51,Female,South,PRD-HOM-38,Indoor Plant,Home & Garden,3,25,0.32,16.89,PayPal,12,Delivered,3.3,10,51.0,4.11
ORD-50812,2023-10-29 19:00:00,UID-873,Occasional,67,Female,West,PRD-HOM-43,Bed Sheets,Home & Garden,2,50,0.0,6.14,Bank Transfer,11,Delivered,3.3,20,100.0,53.86
ORD-50813,2023-07-12 02:00:00,UID-374,Standard,41,Male,North,PRD-TEC-35,Phone Case,Tech Accessories,2,20,0.11,16.92,Credit Card,8,Returned,1.2,5,35.6,8.68
ORD-50814,2023-10-18 09:00:00,UID-921,Occasional,31,Male,East,PRD-HOM-13,Table Lamp,Home & Garden,3,45,0.0,0.0,Credit Card,11,Returned,1.6,20,135.0,75.0
ORD-50815,2023-03-14 17:00:00,UID-181,Standard,27,Male,West,PRD-BEA-30,Makeup Set,Beauty,1,40,0.14,21.97,Crypto,13,Delivered,2.5,12,34.4,0.43
ORD-50816,2023-04-24 08:00:00,UID-931,Premium,29,Male,West,PRD-TEC-92,Wireless Charger,Tech Accessories,5,35,0.14,0.0,Crypto,10,Returned,2.0,15,150.5,75.5
ORD-50817,2023-10-12 06:00:00,UID-767,Occasional,39,Male,West,PRD-TEC-58,Wireless Charger,Tech Accessories,3,35,0.09,21.58,Credit Card,10,Returned,1.7,15,95.55,28.97
ORD-50818,2023-04-23 18:00:00,UID-602,Standard,68,Male,South,PRD-BEA-25,Perfume,Beauty,1,80,0.26,22.76,Credit Card,6,Returned,2.1,25,59.2,11.44
ORD-50819,2023-07-18 05:00:00,UID-945,Standard,53,Male,East,PRD-BEA-97,Moisturizer,Beauty,3,25,0.08,6.04,Credit Card,10,Delivered,2.9,6,69.0,44.96
ORD-50820,2023-10-22 11:00:00,UID-335,Standard,59,Male,West,PRD-BEA-50,Face Serum,Beauty,2,30,0.11,21.35,Bank Transfer,12,Delivered,3.0,8,53.4,16.05
ORD-50821,2023-10-13 21:00:00,UID-949,Standard,42,Female,West,PRD-SPO-25,Yoga Mat,Sports,3,25,0.08,5.65,Credit Card,5,Delivered,3.7,10,69.0,33.35
ORD-50822,2023-02-03 01:00:00,UID-183,Occasional,55,Male,West,PRD-BEA-20,Face Serum,Beauty,4,30,0.0,0.0,Crypto,12,Delivered,3.5,8,120.0,88.0
ORD-50823,2023-01-12 19:00:00,UID-519,Premium,27,Female,South,PRD-HOM-55,Bed Sheets,Home & Garden,6,50,0.23,0.0,Bank Transfer,13,Delivered,2.7,20,231.0,111.0
ORD-50824,2023-10-12 12:00:00,UID-792,Occasional,70,Female,North,PRD-BEA-70,Makeup Set,Beauty,4,40,0.0,0.0,Bank Transfer,10,Delivered,2.4,12,160.0,112.0
ORD-50825,2023-11-02 02:00:00,UID-159,Occasional,41,Female,South,PRD-HOM-92,Table Lamp,Home & Garden,1,45,0.34,12.54,PayPal,10,Delivered,3.1,20,29.7,-2.84
ORD-50826,2023-03-15 19:00:00,UID-410,Premium,58,Male,West,PRD-SPO-80,Yoga Mat,Sports,7,25,0.12,0.0,Credit Card,7,Returned,1.0,10,154.0,84.0
ORD-50827,2023-05-19 16:00:00,UID-865,Standard,53,Female,East,PRD-TEC-73,Phone Case,Tech Accessories,3,20,0.15,7.31,Credit Card,13,Delivered,3.2,5,51.0,28.69
ORD-50828,2023-08-26 11:00:00,UID-861,Occasional,22,Female,North,PRD-SPO-96,Resistance Bands,Sports,1,15,0.0,11.61,Credit Card,3,Returned,2.0,5,15.0,-1.61
ORD-50829,2023-03-08 14:00:00,UID-833,Standard,24,Female,South,PRD-HOM-54,Vacuum Cleaner,Home & Garden,4,200,0.31,0.0,PayPal,10,Delivered,3.4,100,552.0,152.0
ORD-50830,2023-07-13 14:00:00,UID-499,Standard,47,Female,South,PRD-HOM-37,Bed Sheets,Home & Garden,2,50,0.12,17.52,Bank Transfer,3,Delivered,4.9,20,88.0,30.48
ORD-50831,2023-07-12 00:00:00,UID-336,Premium,26,Male,East,PRD-BEA-74,Perfume,Beauty,2,80,0.22,0.0,Credit Card,4,Shipped,4.6,25,124.8,74.8
ORD-50832,2023-05-28 20:00:00,UID-340,Standard,56,Female,North,PRD-TEC-61,Smart Watch,Tech Accessories,1,150,0.14,0.0,Credit Card,8,Delivered,3.5,75,129.0,54.0
ORD-50833,2023-02-26 02:00:00,UID-641,Occasional,39,Female,East,PRD-SPO-34,Treadmill,Sports,2,500,0.03,0.0,PayPal,10,Delivered,3.8,300,970.0,370.0
ORD-50834,2023-08-23 17:00:00,UID-217,Occasional,28,Male,North,PRD-SPO-73,Treadmill,Sports,3,500,0.09,0.0,Credit Card,14,Delivered,2.7,300,1365.0,465.0
ORD-50835,2023-01-12 17:00:00,UID-965,Occasional,67,Male,South,PRD-SPO-60,Yoga Mat,Sports,4,25,0.08,8.81,Credit Card,1,Delivered,4.9,10,92.0,43.19
ORD-50836,2023-11-13 02:00:00,UID-946,Occasional,47,Male,East,PRD-TEC-67,Wireless Charger,Tech Accessories,4,35,0.0,0.0,Crypto,7,Delivered,4.4,15,140.0,80.0
ORD-50837,2023-02-27 03:00:00,UID-257,Occasional,24,Male,West,PRD-BEA-59,Perfume,Beauty,1,80,0.06,13.37,Credit Card,8,Delivered,2.9,25,75.2,36.83
ORD-50838,2023-02-07 19:00:00,UID-503,Occasional,37,Female,South,PRD-BEA-14,Makeup Set,Beauty,3,40,0.34,23.82,Credit Card,7,Delivered,3.6,12,79.2,19.38
ORD-50839,2023-07-12 02:00:00,UID-685,Occasional,58,Male,West,PRD-BEA-18,Makeup Set,Beauty,1,40,0.0,18.35,PayPal,5,Returned,1.7,12,40.0,9.65
ORD-50840,2023-10-19 18:00:00,UID-865,Occasional,61,Female,East,PRD-BEA-51,Perfume,Beauty,1,80,0.08,11.38,Credit Card,2,Returned,1.7,25,73.6,37.22
ORD-50841,2023-04-18 10:00:00,UID-455,Premium,56,Female,North,PRD-SPO-60,Dumbbells,Sports,3,40,0.13,0.0,Credit Card,12,Delivered,3.6,20,104.4,44.4
ORD-50842,2023-01-27 11:00:00,UID-147,Standard,55,Male,North,PRD-BEA-21,Moisturizer,Beauty,3,25,0.05,10.68,Credit Card,6,Shipped,3.8,6,71.25,42.57
ORD-50843,2023-02-28 23:00:00,UID-574,Occasional,57,Female,East,PRD-SPO-55,Yoga Mat,Sports,4,25,0.0,12.39,Credit Card,7,Shipped,3.7,10,100.0,47.61
ORD-50844,2023-07-23 17:00:00,UID-971,Occasional,44,Male,East,PRD-TEC-70,Wireless Charger,Tech Accessories,1,35,0.0,23.99,Credit Card,13,Delivered,3.2,15,35.0,-3.99
ORD-50845,2023-02-17 14:00:00,UID-509,Standard,35,Female,East,PRD-TEC-35,Phone Case,Tech Accessories,4,20,0.13,19.33,Credit Card,13,Delivered,4.1,5,69.6,30.27
ORD-50846,2023-12-22 19:00:00,UID-307,Premium,56,Female,South,PRD-HOM-79,Table Lamp,Home & Garden,5,45,0.26,0.0,Credit Card,12,Delivered,3.1,20,166.5,66.5
ORD-50847,2023-12-07 19:00:00,UID-710,Occasional,61,Female,East,PRD-SPO-12,Yoga Mat,Sports,2,25,0.0,16.96,Credit Card,13,Delivered,3.4,10,50.0,13.04
ORD-50848,2023-11-02 18:00:00,UID-995,Standard,70,Male,West,PRD-BEA-72,Moisturizer,Beauty,1,25,0.09,11.21,PayPal,7,Returned,2.4,6,22.75,5.54
ORD-50849,2023-06-01 18:00:00,UID-208,Occasional,33,Male,South,PRD-SPO-75,Yoga Mat,Sports,3,25,0.0,6.16,Bank Transfer,10,Delivered,3.3,10,75.0,38.84
ORD-50850,2023-04-29 01:00:00,UID-337,Standard,62,Female,West,PRD-BEA-23,Perfume,Beauty,2,80,0.07,0.0,PayPal,7,Delivered,4.6,25,148.8,98.8
ORD-50851,2023-12-19 14:00:00,UID-597,Occasional,44,Male,South,PRD-TEC-81,Smart Watch,Tech Accessories,2,150,0.07,0.0,Credit Card,1,Returned,2.5,75,279.0,129.0
ORD-50852,2023-11-07 20:00:00,UID-693,Premium,47,Female,South,PRD-SPO-28,Resistance Bands,Sports,3,15,0.2,10.67,Bank Transfer,12,Delivered,2.7,5,36.0,10.33
ORD-50853,2023-11-12 08:00:00,UID-707,Standard,47,Female,East,PRD-SPO-75,Yoga Mat,Sports,1,25,0.12,5.73,Credit Card,11,Returned,1.8,10,22.0,6.27
ORD-50854,2023-04-08 07:00:00,UID-585,Standard,66,Male,West,PRD-BEA-90,Makeup Set,Beauty,2,40,0.12,18.52,Credit Card,9,Delivered,2.8,12,70.4,27.88
ORD-50855,2023-02-10 11:00:00,UID-398,Standard,57,Male,North,PRD-BEA-38,Makeup Set,Beauty,3,40,0.05,0.0,PayPal,6,Delivered,4.0,12,114.0,78.0
ORD-50856,2023-09-12 15:00:00,UID-510,Occasional,21,Female,East,PRD-BEA-24,Makeup Set,Beauty,2,40,0.0,7.95,PayPal,7,Delivered,3.6,12,80.0,48.05
ORD-50857,2023-04-27 14:00:00,UID-642,Standard,64,Female,West,PRD-SPO-41,Resistance Bands,Sports,3,15,0.11,15.94,Credit Card,5,Delivered,3.9,5,40.05,9.11
ORD-50858,2023-06-12 10:00:00,UID-770,Occasional,59,Female,East,PRD-SPO-68,Yoga Mat,Sports,4,25,0.0,12.59,Credit Card,6,Delivered,3.5,10,100.0,47.41
ORD-50859,2023-07-22 00:00:00,UID-849,Standard,48,Male,East,PRD-BEA-55,Moisturizer,Beauty,4,25,0.08,6.41,Credit Card,9,Delivered,2.9,6,92.0,61.59
ORD-50860,2023-05-20 05:00:00,UID-776,Occasional,49,Male,North,PRD-BEA-91,Moisturizer,Beauty,4,25,0.0,8.06,PayPal,2,Shipped,4.5,6,100.0,67.94
ORD-50861,2023-09-30 23:00:00,UID-558,Standard,70,Female,East,PRD-SPO-15,Dumbbells,Sports,3,40,0.07,0.0,PayPal,11,Delivered,3.3,20,111.6,51.6
ORD-50862,2023-09-09 08:00:00,UID-105,Standard,39,Male,East,PRD-TEC-52,Smart Watch,Tech Accessories,1,150,0.14,0.0,Credit Card,1,Delivered,3.8,75,129.0,54.0
ORD-50863,2023-02-06 01:00:00,UID-511,Standard,34,Male,South,PRD-TEC-61,Phone Case,Tech Accessories,2,20,0.14,13.05,PayPal,6,Delivered,3.8,5,34.4,11.35
ORD-50864,2023-09-29 01:00:00,UID-812,Standard,61,Female,West,PRD-TEC-18,Phone Case,Tech Accessories,2,20,0.12,22.54,Credit Card,12,Delivered,2.5,5,35.2,2.66
ORD-50865,2023-09-28 23:00:00,UID-494,Standard,53,Female,East,PRD-HOM-11,Vacuum Cleaner,Home & Garden,4,200,0.12,0.0,Bank Transfer,13,Delivered,3.3,100,704.0,304.0
ORD-50866,2023-10-01 23:00:00,UID-317,Standard,32,Female,East,PRD-TEC-12,Bluetooth Speaker,Tech Accessories,4,60,0.13,0.0,Credit Card,7,Delivered,4.3,30,208.8,88.8
ORD-50867,2023-09-17 18:00:00,UID-791,Standard,37,Male,West,PRD-HOM-80,Vacuum Cleaner,Home & Garden,4,200,0.08,0.0,Credit Card,5,Shipped,3.5,100,736.0,336.0
ORD-50868,2023-04-08 04:00:00,UID-667,Occasional,64,Female,West,PRD-BEA-14,Makeup Set,Beauty,1,40,0.0,5.87,Credit Card,12,Delivered,4.1,12,40.0,22.13
ORD-50869,2023-10-13 06:00:00,UID-875,Premium,49,Male,North,PRD-TEC-76,Bluetooth Speaker,Tech Accessories,4,60,0.17,0.0,Credit Card,9,Delivered,3.5,30,199.2,79.2
ORD-50870,2023-04-19 16:00:00,UID-597,Standard,55,Female,West,PRD-TEC-33,Wireless Charger,Tech Accessories,4,35,0.1,0.0,Credit Card,13,Delivered,4.1,15,126.0,66.0
ORD-50871,2023-11-16 15:00:00,UID-880,Occasional,59,Male,North,PRD-SPO-73,Dumbbells,Sports,3,40,0.09,0.0,PayPal,6,Delivered,3.8,20,109.2,49.2
ORD-50872,2023-09-28 04:00:00,UID-598,Standard,51,Male,North,PRD-SPO-11,Dumbbells,Sports,4,40,0.14,0.0,Crypto,9,Returned,2.4,20,137.6,57.6
ORD-50873,2023-09-15 05:00:00,UID-969,Standard,34,Male,East,PRD-HOM-30,Bed Sheets,Home & Garden,1,50,0.11,11.25,Credit Card,5,Delivered,3.8,20,44.5,13.25
ORD-50874,2023-08-21 12:00:00,UID-339,Occasional,42,Male,West,PRD-SPO-70,Treadmill,Sports,2,500,0.0,0.0,Credit Card,10,Delivered,4.0,300,1000.0,400.0
ORD-50875,2023-12-20 04:00:00,UID-244,Standard,55,Female,South,PRD-SPO-47,Treadmill,Sports,4,500,0.33,0.0,Crypto,4,Delivered,4.6,300,1340.0,140.0
ORD-50876,2023-11-10 00:00:00,UID-509,Standard,32,Male,South,PRD-BEA-74,Makeup Set,Beauty,1,40,0.1,9.66,Credit Card,12,Delivered,2.8,12,36.0,14.34
ORD-50877,2023-02-20 19:00:00,UID-886,Occasional,30,Male,West,PRD-TEC-29,Smart Watch,Tech Accessories,3,150,0.0,0.0,Credit Card,13,Delivered,2.6,75,450.0,225.0
ORD-50878,2023-01-19 22:00:00,UID-833,Premium,24,Female,North,PRD-BEA-45,Moisturizer,Beauty,5,25,0.13,0.0,Credit Card,3,Delivered,5.0,6,108.75,78.75
ORD-50879,2023-11-28 10:00:00,UID-661,Standard,56,Female,North,PRD-HOM-87,Indoor Plant,Home & Garden,4,25,0.12,14.04,Credit Card,3,Shipped,4.9,10,88.0,33.96
ORD-50880,2023-03-10 08:00:00,UID-845,Occasional,24,Male,North,PRD-SPO-96,Treadmill,Sports,1,500,0.0,0.0,Credit Card,1,Delivered,4.7,300,500.0,200.0
ORD-50881,2023-08-16 17:00:00,UID-760,Standard,32,Female,South,PRD-BEA-37,Face Serum,Beauty,2,30,0.06,20.24,Crypto,7,Delivered,3.6,8,56.4,20.16
ORD-50882,2023-06-26 01:00:00,UID-863,Occasional,64,Female,North,PRD-BEA-66,Moisturizer,Beauty,2,25,0.01,5.6,Credit Card,10,Delivered,2.4,6,49.5,31.9
ORD-50883,2023-07-01 11:00:00,UID-145,Occasional,22,Female,North,PRD-BEA-10,Moisturizer,Beauty,4,25,0.0,12.36,Credit Card,11,Delivered,2.4,6,100.0,63.64
ORD-50884,2023-06-20 08:00:00,UID-208,Standard,61,Male,South,PRD-SPO-68,Treadmill,Sports,3,500,0.28,0.0,PayPal,12,Delivered,2.7,300,1080.0,180.0
ORD-50885,2023-03-10 07:00:00,UID-831,Standard,47,Female,South,PRD-BEA-92,Perfume,Beauty,4,80,0.28,0.0,Credit Card,3,Delivered,4.1,25,230.4,130.4
ORD-50886,2023-11-27 21:00:00,UID-706,Premium,60,Female,North,PRD-HOM-68,Table Lamp,Home & Garden,7,45,0.23,0.0,Credit Card,9,Returned,1.6,20,242.55,102.55
ORD-50887,2023-10-23 14:00:00,UID-529,Occasional,36,Female,West,PRD-SPO-14,Treadmill,Sports,4,500,0.09,0.0,Credit Card,10,Delivered,3.4,300,1820.0,620.0
ORD-50888,2023-02-11 08:00:00,UID-367,Occasional,24,Male,South,PRD-TEC-65,Smart Watch,Tech Accessories,1,150,0.37,24.11,PayPal,12,Delivered,4.1,75,94.5,-4.61
ORD-50889,2023-02-25 10:00:00,UID-611,Occasional,68,Male,North,PRD-TEC-84,Bluetooth Speaker,Tech Accessories,4,60,0.0,0.0,Credit Card,5,Delivered,4.2,30,240.0,120.0
ORD-50890,2023-12-26 07:00:00,UID-636,Occasional,58,Female,East,PRD-HOM-57,Indoor Plant,Home & Garden,4,25,0.04,15.59,Credit Card,13,Delivered,3.1,10,96.0,40.41
ORD-50891,2023-12-07 06:00:00,UID-332,Premium,52,Female,North,PRD-HOM-48,Bed Sheets,Home & Garden,4,50,0.24,0.0,Crypto,14,Delivered,2.7,20,152.0,72.0
ORD-50892,2023-11-26 03:00:00,UID-356,Standard,28,Male,East,PRD-BEA-78,Face Serum,Beauty,3,30,0.06,18.04,PayPal,4,Delivered,3.6,8,84.6,42.56
ORD-50893,2023-11-25 04:00:00,UID-166,Standard,68,Female,North,PRD-TEC-13,Smart Watch,Tech Accessories,1,150,0.11,0.0,Credit Card,11,Delivered,2.9,75,133.5,58.5
ORD-50894,2023-06-12 20:00:00,UID-454,Occasional,28,Male,North,PRD-SPO-19,Treadmill,Sports,2,500,0.1,0.0,Crypto,7,Delivered,3.8,300,900.0,300.0
ORD-50895,2023-01-29 06:00:00,UID-535,Occasional,40,Female,West,PRD-TEC-21,Wireless Charger,Tech Accessories,3,35,0.0,0.0,PayPal,5,Delivered,4.3,15,105.0,60.0
ORD-50896,2023-03-19 01:00:00,UID-482,Standard,45,Male,South,PRD-BEA-63,Moisturizer,Beauty,4,25,0.39,17.14,Crypto,7,Delivered,4.7,6,61.0,19.86
ORD-50897,2023-09-14 11:00:00,UID-422,Standard,29,Male,East,PRD-BEA-52,Makeup Set,Beauty,4,40,0.08,0.0,Credit Card,5,Delivered,4.8,12,147.2,99.2
